42569862;Frodegatan 27;Älmhult;Heat, Return temp;59422;ELV;12000966;CMi2110;0761463601;NULL;NULL;OK;OK
42402432;Granvägen 16;Älmhult;Heat, Return temp;59446;ELV;12001046;CMi2110;0761458657;NULL;NULL;OK;OK
42566352;Frodegatan 22;Älmhult;Heat, Return temp;59434;ELV;12001289;CMi2110;0761464680;NULL;NULL;OK;OK
42432562;Dalgatan 46;Älmhult;Heat, Return temp;59369;ELV;12000748;CMi2110;0761463484;NULL;NULL;OK;OK
41933466;Östergatan 9;Älmhult;Heat, Return temp;37800;LUG;12001953;CMi2110;0761142003;NULL;NULL;OK;OK
42723429;Södra Krongatan 11;Älmhult;Heat, Return temp;57009;ELV;12000639;CMi2110;0761277965;NULL;NULL;OK;OK
42723256;Kungsgatan 23;Älmhult;Heat, Return temp;56819;ELV;12000987;CMi2110;0761094542;NULL;NULL;OK;OK
42732887;Älmhults Prästgård;Älmhult;Heat, Return temp;56755;ELV;12001049;CMi2110;0761040045;NULL;NULL;OK;OK
42723960;Eriksgatan 6;Älmhult;Heat, Return temp;57005;ELV;12030417;CMi2110;07190000354746;NULL;NULL;OK;OK
42615324;Stålgatan 6;Älmhult;Heat, Return temp;34607;LUG;6003142;CMe2100;0767674891;NULL;NULL;OK;OK
42708878;Skånevägen 26;Älmhult;Heat, Return temp;7589;LUG;6025285;CMi2110;0037283021460;NULL;NULL;OK;OK
42702480;Kungsgatan 25;Älmhult;Heat, Return temp;49908;ELV;6003217;CMe2100;0767723163;NULL;NULL;OK;OK
42708875;Skånevägen 26;Älmhult;Heat, Return temp;98688;LUG;6003216;CMe2100;0767673628;NULL;NULL;OK;OK
42690020;Solrosvägen 5;Älmhult;Heat, Return temp;49904;ELV;6001372;CMe2100;0767736864;NULL;NULL;OK;OK
42723702;Ikeagatan;Älmhult;Heat, Return temp;98610;LUG;6003129;CMe2100;0767673460;NULL;NULL;OK;OK
42733770;Kyrkan;Älmhult;Heat, Return temp;57125;ELV;12001451;CMi2110;0761285382;NULL;NULL;OK;OK
